customer_id,gender,age,city,tenure_months,income,membership_type,signup_date
CUST033685,Male,42,Mumbai,16,161879,Silver,2024-11-26
CUST033686,Female,45,Delhi,2,227347,Gold,2022-11-21
CUST033687,Female,19,Pune,29,116845,Gold,2021-11-11
CUST033688,Male,38,Bangalore,44,52167,Silver,2025-02-25
CUST033689,Female,58,Chennai,25,146282,Platinum,2024-11-06
CUST033690,Female,39,Bangalore,44,239708,Silver,2021-01-09
CUST033691,Male,19,Hyderabad,67,133047,Silver,2022-11-13
CUST033692,Male,47,Hyderabad,5,168119,Silver,2024-01-11
CUST033693,Female,18,Hyderabad,24,144472,Gold,2025-02-07
CUST033694,Female,63,Delhi,42,132892,Gold,2021-02-04
CUST033695,Female,30,Mumbai,13,90194,Gold,2023-10-07
CUST033696,Female,20,Kolkata,12,150511,Platinum,2023-08-17
CUST033697,Female,37,Mumbai,27,164839,Silver,2023-07-23
CUST033698,Male,22,Chennai,42,98726,Gold,2022-10-29
CUST033699,Female,19,Bangalore,11,27753,Gold,2023-09-03
CUST033700,Male,43,Mumbai,20,154207,Silver,2022-03-28
CUST033701,Male,46,Delhi,64,151254,Silver,2024-09-13
CUST033702,Male,35,Hyderabad,9,179099,Platinum,2024-02-17
CUST033703,Male,26,Mumbai,45,201753,Silver,2025-03-23
CUST033704,Female,39,Bangalore,13,103189,Platinum,2020-12-08
CUST033705,Female,45,Chennai,49,101041,Silver,2022-12-02
CUST033706,Female,29,Bangalore,60,182405,Silver,2021-06-12
CUST033707,Male,54,Chennai,23,151194,Silver,2025-03-28
CUST033708,Male,35,Kolkata,35,20761,Silver,2023-09-02
CUST033709,Female,51,Mumbai,44,26191,Gold,2024-03-11
CUST033710,Male,59,Delhi,28,232979,Silver,2023-11-11
CUST033711,Female,59,Bangalore,10,125412,Gold,2024-02-23
CUST033712,Male,20,Kolkata,64,231177,Silver,2020-08-16
CUST033713,Male,63,Chennai,4,249604,Silver,2023-03-21
CUST033714,Male,22,Chennai,33,176807,Silver,2024-08-01
CUST033715,Male,40,Chennai,60,81028,Gold,2020-11-21
CUST033716,Male,30,Pune,26,94439,Platinum,2021-11-01
CUST033717,Male,41,Chennai,59,22696,Silver,2022-12-24
CUST033718,Male,45,Bangalore,18,59047,Silver,2024-01-21
CUST033719,Female,34,Kolkata,24,170045,Gold,2024-12-03
CUST033720,Female,23,Bangalore,55,115915,Silver,2024-01-02
CUST033721,Male,44,Delhi,42,162815,Silver,2022-04-09
CUST033722,Male,62,Delhi,52,89786,Platinum,2025-02-04
CUST033723,Female,46,Bangalore,63,114977,Gold,2022-01-28
CUST033724,Male,29,Pune,37,65771,Gold,2021-10-09
CUST033725,Female,52,Pune,56,210435,Gold,2020-09-11
CUST033726,Female,65,Hyderabad,35,216330,Silver,2023-11-06
CUST033727,Female,22,Delhi,26,61374,Gold,2023-05-24
CUST033728,Female,19,Delhi,39,201812,Gold,2021-06-27
CUST033729,Female,28,Kolkata,34,126825,Silver,2023-06-14
CUST033730,Male,21,Chennai,42,55898,Silver,2020-09-01
CUST033731,Male,39,Kolkata,32,239883,Silver,2022-03-08
CUST033732,Female,18,Mumbai,18,236134,Silver,2022-04-14
CUST033733,Male,62,Mumbai,62,170890,Silver,2022-06-26
CUST033734,Female,67,Delhi,19,179354,Silver,2025-04-27
CUST033735,Male,33,Pune,41,111743,Gold,2024-12-09
CUST033736,Male,19,Delhi,14,103984,Silver,2024-01-18
CUST033737,Male,58,Chennai,53,112616,Silver,2022-04-15
CUST033738,Male,44,Bangalore,59,174450,Silver,2024-04-20
CUST033739,Male,29,Hyderabad,11,142034,Gold,2023-10-13
CUST033740,Male,22,Bangalore,35,116239,Gold,2020-10-04
CUST033741,Male,22,Pune,37,151628,Silver,2024-12-12
CUST033742,Male,39,Pune,56,21384,Gold,2021-04-15
CUST033743,Female,30,Delhi,9,230688,Gold,2024-09-18
CUST033744,Female,33,Kolkata,7,188733,Silver,2020-05-23
CUST033745,Male,43,Mumbai,70,81339,Silver,2023-03-12
CUST033746,Male,68,Pune,7,224573,Silver,2020-06-16
CUST033747,Male,26,Hyderabad,11,144890,Gold,2022-08-30
CUST033748,Female,65,Kolkata,65,108483,Gold,2022-12-12
CUST033749,Male,49,Delhi,68,98817,Platinum,2025-03-20
CUST033750,Male,36,Hyderabad,69,105270,Silver,2020-05-28
CUST033751,Female,53,Pune,21,25496,Gold,2025-02-07
CUST033752,Female,45,Hyderabad,37,174089,Gold,2023-08-31
CUST033753,Female,32,Mumbai,62,88783,Silver,2023-05-31
CUST033754,Male,26,Hyderabad,32,20621,Gold,2022-11-14
CUST033755,Female,33,Delhi,40,152527,Silver,2021-06-15
CUST033756,Male,23,Chennai,7,210003,Gold,2023-10-09
CUST033757,Female,25,Chennai,62,133311,Silver,2022-12-31
CUST033758,Male,50,Mumbai,49,60779,Silver,2024-11-21
CUST033759,Male,49,Delhi,67,179679,Silver,2023-07-27
CUST033760,Male,63,Hyderabad,5,157805,Gold,2024-02-26
CUST033761,Female,53,Pune,12,244292,Silver,2023-09-10
CUST033762,Male,59,Delhi,61,68850,Platinum,2023-07-14
CUST033763,Male,65,Kolkata,16,224118,Gold,2024-12-28
CUST033764,Male,53,Hyderabad,23,124324,Gold,2022-02-05
CUST033765,Female,51,Pune,48,148899,Silver,2024-06-02
CUST033766,Male,19,Bangalore,25,213837,Gold,2021-01-16
CUST033767,Male,30,Bangalore,28,78397,Silver,2022-09-10
CUST033768,Male,60,Chennai,37,38155,Gold,2020-11-19
CUST033769,Male,27,Kolkata,45,224425,Gold,2021-04-25
CUST033770,Female,55,Bangalore,27,150617,Silver,2020-12-18
CUST033771,Male,24,Bangalore,55,30888,Gold,2020-07-03
CUST033772,Female,64,Mumbai,46,134526,Gold,2023-08-30
CUST033773,Female,69,Pune,71,187410,Platinum,2024-01-15
CUST033774,Male,68,Pune,40,57382,Gold,2023-02-22
CUST033775,Female,20,Delhi,19,132188,Silver,2021-08-21
CUST033776,Female,44,Chennai,39,59865,Gold,2022-09-09
CUST033777,Female,31,Pune,67,177554,Silver,2023-04-10
CUST033778,Male,47,Hyderabad,49,167604,Gold,2022-08-04
CUST033779,Female,51,Chennai,20,139998,Silver,2024-03-05
CUST033780,Female,40,Pune,41,109743,Gold,2024-12-15
CUST033781,Male,65,Bangalore,47,80817,Silver,2025-03-29
CUST033782,Male,34,Hyderabad,69,78851,Platinum,2020-07-22
CUST033783,Female,32,Kolkata,4,211665,Gold,2024-07-01
CUST033784,Female,62,Bangalore,4,159500,Silver,2025-04-05
CUST033785,Female,61,Mumbai,61,236973,Gold,2023-12-21
CUST033786,Male,24,Hyderabad,38,135979,Gold,2024-03-24
CUST033787,Female,69,Kolkata,58,53327,Silver,2022-02-25
CUST033788,Male,69,Mumbai,69,121716,Silver,2022-06-28
CUST033789,Female,20,Pune,23,187608,Gold,2024-11-06
CUST033790,Female,26,Pune,11,190709,Silver,2021-06-04
CUST033791,Male,20,Delhi,26,231643,Platinum,2024-04-03
CUST033792,Female,65,Kolkata,9,235550,Gold,2021-01-12
CUST033793,Male,69,Mumbai,61,186674,Silver,2021-05-28
CUST033794,Female,52,Hyderabad,21,31999,Platinum,2025-03-02
CUST033795,Male,57,Chennai,9,59448,Silver,2024-01-18
CUST033796,Male,25,Chennai,37,221282,Gold,2025-02-20
CUST033797,Female,43,Mumbai,26,183740,Silver,2023-09-30
CUST033798,Male,32,Kolkata,58,56909,Silver,2021-08-17
CUST033799,Female,22,Delhi,31,226841,Silver,2023-01-29
CUST033800,Male,30,Delhi,38,92769,Silver,2021-11-01
CUST033801,Male,32,Chennai,54,180985,Platinum,2022-03-10
CUST033802,Male,56,Kolkata,64,147131,Gold,2022-01-14
CUST033803,Female,29,Pune,27,209119,Silver,2024-06-08
CUST033804,Male,52,Hyderabad,43,97673,Silver,2021-06-01
CUST033805,Male,25,Delhi,1,72685,Silver,2024-09-29
CUST033806,Male,27,Bangalore,64,31221,Platinum,2022-03-05
CUST033807,Female,51,Pune,41,53814,Gold,2022-03-03
CUST033808,Female,25,Bangalore,49,116686,Silver,2021-02-16
CUST033809,Male,39,Delhi,68,61375,Gold,2022-02-17
CUST033810,Male,67,Hyderabad,58,110081,Silver,2020-08-17
CUST033811,Female,29,Hyderabad,41,128356,Silver,2025-03-01
CUST033812,Male,39,Hyderabad,28,113394,Silver,2021-11-26
CUST033813,Male,44,Hyderabad,56,83970,Gold,2024-03-24
CUST033814,Male,35,Hyderabad,19,25548,Silver,2025-03-22
CUST033815,Male,36,Mumbai,25,108798,Gold,2020-05-20
CUST033816,Male,22,Delhi,43,104234,Silver,2022-05-25
CUST033817,Male,33,Chennai,62,72589,Silver,2025-01-01
CUST033818,Female,66,Kolkata,63,172412,Silver,2024-12-06
CUST033819,Male,58,Pune,70,40574,Silver,2025-01-21
CUST033820,Male,27,Bangalore,19,96090,Gold,2024-12-24
CUST033821,Female,36,Delhi,55,209897,Silver,2022-10-21
CUST033822,Female,61,Chennai,15,149267,Silver,2024-05-18
CUST033823,Female,18,Chennai,19,54232,Gold,2024-07-05
CUST033824,Female,39,Bangalore,11,158793,Gold,2023-03-24
CUST033825,Male,34,Delhi,11,203408,Gold,2023-12-28
CUST033826,Female,52,Delhi,64,106461,Gold,2021-09-02
CUST033827,Male,56,Bangalore,62,191541,Gold,2022-01-14
CUST033828,Female,69,Chennai,51,143630,Platinum,2024-08-06
CUST033829,Female,26,Chennai,2,117680,Silver,2021-11-30
CUST033830,Female,22,Hyderabad,47,28074,Gold,2025-04-15
CUST033831,Male,26,Bangalore,59,195234,Silver,2023-08-05
CUST033832,Female,68,Bangalore,65,110809,Platinum,2024-10-30
CUST033833,Female,28,Chennai,52,140644,Silver,2021-12-06
CUST033834,Female,31,Bangalore,29,28395,Silver,2023-02-15
CUST033835,Male,63,Chennai,41,234720,Silver,2024-07-18
CUST033836,Male,57,Hyderabad,49,189389,Gold,2021-11-01
CUST033837,Female,41,Delhi,33,188055,Gold,2022-01-09
CUST033838,Male,37,Kolkata,14,74533,Silver,2020-08-19
CUST033839,Female,50,Kolkata,33,148122,Gold,2022-11-27
CUST033840,Male,21,Delhi,15,105449,Platinum,2020-08-22
CUST033841,Female,33,Bangalore,23,94252,Gold,2023-11-30
CUST033842,Male,42,Delhi,60,56745,Silver,2024-12-18
CUST033843,Female,18,Chennai,6,157340,Gold,2020-09-10
CUST033844,Male,68,Mumbai,27,225712,Silver,2020-11-22
CUST033845,Male,41,Delhi,12,21801,Platinum,2021-09-17
CUST033846,Female,20,Mumbai,43,195559,Gold,2022-12-02
CUST033847,Female,49,Pune,55,137902,Platinum,2023-12-14
CUST033848,Male,51,Pune,25,77464,Gold,2022-09-18
CUST033849,Female,66,Kolkata,45,171705,Gold,2024-02-07
CUST033850,Female,42,Kolkata,65,160353,Silver,2023-12-13
CUST033851,Female,60,Kolkata,8,21812,Silver,2024-12-25
CUST033852,Female,20,Bangalore,10,102169,Gold,2020-08-02
CUST033853,Male,24,Mumbai,49,41447,Gold,2022-06-18
CUST033854,Female,59,Mumbai,64,147376,Silver,2022-10-20
CUST033855,Male,52,Mumbai,13,34191,Silver,2024-07-29
CUST033856,Male,46,Delhi,9,72079,Platinum,2023-12-19
CUST033857,Female,57,Bangalore,21,34167,Gold,2023-10-31
CUST033858,Female,42,Pune,13,156980,Silver,2022-02-05
CUST033859,Male,45,Chennai,12,76768,Platinum,2020-06-29
CUST033860,Female,41,Kolkata,64,164727,Gold,2025-04-04
CUST033861,Female,22,Pune,16,92171,Silver,2020-11-12
CUST033862,Male,44,Delhi,37,21595,Gold,2024-02-12
CUST033863,Male,27,Bangalore,36,133026,Platinum,2020-09-15
CUST033864,Male,29,Chennai,40,249353,Silver,2020-11-05
CUST033865,Female,35,Kolkata,63,112263,Gold,2022-08-25
CUST033866,Female,55,Mumbai,68,170759,Silver,2023-07-06
CUST033867,Male,25,Mumbai,46,20565,Silver,2023-07-06
CUST033868,Male,67,Pune,28,20160,Silver,2020-06-28
CUST033869,Female,55,Mumbai,60,172830,Silver,2020-07-30
CUST033870,Female,47,Hyderabad,63,149691,Gold,2021-07-15
CUST033871,Female,26,Mumbai,33,28397,Gold,2022-04-24
CUST033872,Male,65,Kolkata,11,31817,Silver,2022-04-10
CUST033873,Female,60,Delhi,24,246332,Silver,2020-12-08
CUST033874,Female,42,Chennai,57,171357,Gold,2024-05-20
CUST033875,Male,47,Delhi,32,112087,Gold,2020-12-03
CUST033876,Female,19,Hyderabad,66,196642,Silver,2024-02-29
CUST033877,Male,34,Hyderabad,63,152503,Gold,2022-10-21
CUST033878,Female,62,Kolkata,45,208569,Platinum,2025-04-23
CUST033879,Male,24,Bangalore,15,55863,Gold,2024-10-24
CUST033880,Male,39,Hyderabad,63,199148,Gold,2025-01-31
CUST033881,Male,27,Pune,48,164909,Gold,2023-07-09
CUST033882,Female,43,Hyderabad,5,68714,Gold,2022-12-26
CUST033883,Female,30,Kolkata,68,27235,Silver,2023-11-09
CUST033884,Female,59,Pune,31,116180,Silver,2024-07-07
CUST033885,Female,45,Delhi,63,150882,Silver,2022-09-03
CUST033886,Male,53,Kolkata,40,102661,Silver,2023-02-10
CUST033887,Female,28,Mumbai,62,159962,Gold,2022-06-13
CUST033888,Female,26,Bangalore,68,26027,Silver,2023-09-30
CUST033889,Male,33,Chennai,69,184326,Gold,2021-11-08
CUST033890,Male,34,Hyderabad,52,238112,Silver,2021-10-04
CUST033891,Male,22,Bangalore,68,193261,Silver,2023-01-10
CUST033892,Male,22,Kolkata,71,74741,Gold,2023-04-29
CUST033893,Female,55,Delhi,25,73143,Silver,2023-05-17
CUST033894,Male,48,Bangalore,60,102508,Gold,2021-06-14
CUST033895,Female,19,Hyderabad,40,201636,Silver,2021-08-21
CUST033896,Female,44,Mumbai,41,195448,Silver,2022-05-08
CUST033897,Male,63,Bangalore,36,179916,Silver,2023-07-01
CUST033898,Male,60,Kolkata,59,226676,Platinum,2022-03-22
CUST033899,Male,36,Pune,42,59859,Gold,2022-06-01
CUST033900,Male,60,Kolkata,11,56764,Platinum,2020-05-26
CUST033901,Male,42,Bangalore,28,163730,Silver,2020-06-16
CUST033902,Female,69,Kolkata,15,166202,Silver,2022-05-12
CUST033903,Male,55,Pune,15,210521,Gold,2022-05-31
CUST033904,Female,30,Bangalore,61,126446,Silver,2024-03-01
CUST033905,Male,46,Bangalore,2,55665,Gold,2021-09-11
CUST033906,Female,36,Delhi,30,42652,Gold,2022-02-23
CUST033907,Female,52,Kolkata,14,152993,Platinum,2022-06-09
CUST033908,Female,42,Pune,6,48138,Platinum,2023-07-29
CUST033909,Male,65,Delhi,27,169853,Silver,2021-07-12
CUST033910,Male,26,Pune,60,182817,Silver,2022-01-04
CUST033911,Male,52,Kolkata,37,219026,Silver,2022-08-26
CUST033912,Female,68,Chennai,4,212754,Gold,2022-08-30
CUST033913,Female,32,Delhi,2,107069,Silver,2023-08-10
CUST033914,Male,39,Mumbai,32,150384,Gold,2020-10-16
CUST033915,Male,30,Chennai,46,183199,Gold,2024-08-03
CUST033916,Female,66,Kolkata,6,75410,Gold,2023-06-08
CUST033917,Female,47,Delhi,25,192172,Platinum,2025-03-05
CUST033918,Male,38,Pune,65,167296,Silver,2024-03-18
CUST033919,Male,42,Mumbai,18,105240,Silver,2021-10-27
CUST033920,Male,42,Mumbai,67,83362,Gold,2024-09-09
CUST033921,Female,57,Pune,5,58816,Platinum,2023-01-21
CUST033922,Female,39,Mumbai,5,212382,Silver,2022-11-26
CUST033923,Male,63,Delhi,6,205978,Silver,2023-08-05
CUST033924,Male,58,Mumbai,12,163050,Silver,2021-11-28
CUST033925,Male,20,Chennai,69,124074,Silver,2024-12-12
CUST033926,Male,26,Hyderabad,1,92118,Silver,2023-07-13
CUST033927,Male,41,Kolkata,9,133141,Silver,2020-05-23
CUST033928,Female,61,Hyderabad,59,197300,Silver,2021-08-06
CUST033929,Male,64,Hyderabad,4,205065,Silver,2022-06-08
CUST033930,Female,49,Chennai,10,196294,Silver,2021-03-11
CUST033931,Female,34,Kolkata,53,135549,Platinum,2023-07-01
CUST033932,Female,58,Hyderabad,15,185469,Silver,2024-02-03
CUST033933,Female,41,Mumbai,36,222317,Gold,2023-03-04
CUST033934,Female,25,Bangalore,63,121567,Gold,2023-11-10
CUST033935,Female,23,Hyderabad,28,75718,Silver,2024-05-18
CUST033936,Female,26,Pune,54,61904,Gold,2023-05-30
CUST033937,Female,32,Chennai,35,242285,Gold,2020-11-09
CUST033938,Male,41,Kolkata,8,28753,Gold,2021-02-01
CUST033939,Male,67,Delhi,22,119292,Silver,2021-04-03
CUST033940,Male,28,Delhi,33,107276,Silver,2021-01-13
CUST033941,Male,48,Mumbai,32,33921,Gold,2023-11-12
CUST033942,Male,63,Hyderabad,68,83406,Silver,2023-07-09
CUST033943,Female,62,Bangalore,44,97442,Silver,2022-08-02
CUST033944,Female,62,Delhi,8,74501,Gold,2021-06-18
CUST033945,Female,30,Bangalore,57,240879,Gold,2021-07-16
CUST033946,Female,47,Pune,11,224403,Silver,2023-08-23
CUST033947,Female,42,Mumbai,49,110317,Silver,2020-06-02
CUST033948,Male,65,Pune,62,244738,Silver,2023-05-13
CUST033949,Male,29,Kolkata,1,46797,Gold,2025-01-14
CUST033950,Female,38,Kolkata,21,220744,Gold,2022-12-08
CUST033951,Male,41,Mumbai,38,225913,Silver,2025-03-23
CUST033952,Male,43,Pune,35,127428,Platinum,2022-09-10
CUST033953,Male,67,Bangalore,41,194430,Silver,2020-09-22
CUST033954,Male,29,Chennai,58,122880,Platinum,2023-09-27
CUST033955,Male,54,Pune,62,243211,Gold,2023-03-26
CUST033956,Female,66,Bangalore,70,59550,Silver,2024-07-10
CUST033957,Male,38,Bangalore,24,202461,Silver,2024-07-06
CUST033958,Male,40,Chennai,33,160917,Platinum,2021-06-12
CUST033959,Female,18,Mumbai,13,32268,Silver,2022-11-16
CUST033960,Female,62,Delhi,64,113151,Silver,2020-10-10
CUST033961,Female,27,Delhi,41,170683,Gold,2024-08-31
CUST033962,Female,52,Hyderabad,1,22822,Silver,2021-08-27
CUST033963,Female,55,Kolkata,41,41577,Silver,2022-02-18
CUST033964,Female,65,Pune,37,155380,Silver,2024-12-09
CUST033965,Female,45,Kolkata,71,189779,Gold,2024-08-26
CUST033966,Female,18,Hyderabad,50,49964,Silver,2025-01-21
CUST033967,Male,68,Bangalore,27,242037,Silver,2022-09-09
CUST033968,Female,25,Mumbai,63,47540,Silver,2023-10-11
CUST033969,Female,58,Kolkata,39,201351,Silver,2020-05-26
CUST033970,Male,40,Bangalore,9,206585,Platinum,2025-04-28
CUST033971,Female,37,Delhi,54,224526,Platinum,2021-02-02
CUST033972,Female,49,Bangalore,4,108011,Gold,2023-01-24
CUST033973,Female,40,Hyderabad,9,106785,Gold,2022-05-19
CUST033974,Female,24,Mumbai,70,87063,Gold,2024-01-12
CUST033975,Male,28,Pune,52,58370,Gold,2024-02-21
CUST033976,Male,25,Kolkata,37,245528,Gold,2024-03-29
CUST033977,Female,60,Hyderabad,40,37488,Silver,2025-04-29
CUST033978,Male,31,Delhi,65,47147,Silver,2021-04-17
CUST033979,Male,31,Chennai,15,153353,Silver,2021-08-08
CUST033980,Male,53,Delhi,51,39473,Gold,2023-04-26
CUST033981,Male,69,Chennai,3,138021,Silver,2020-11-20
CUST033982,Male,58,Pune,48,121842,Gold,2023-03-17
CUST033983,Male,57,Mumbai,28,132496,Silver,2022-03-31
CUST033984,Female,64,Pune,63,120523,Silver,2021-11-03
CUST033985,Female,44,Pune,50,31740,Silver,2021-04-05
CUST033986,Male,37,Chennai,5,117786,Silver,2022-04-24
CUST033987,Male,55,Chennai,68,211006,Platinum,2020-09-14
CUST033988,Male,42,Pune,1,230949,Platinum,2021-11-29
CUST033989,Female,65,Kolkata,65,127897,Silver,2021-01-21
CUST033990,Female,65,Delhi,58,179587,Gold,2024-11-28
CUST033991,Female,46,Hyderabad,71,242318,Silver,2025-03-13
CUST033992,Female,31,Delhi,50,163925,Silver,2024-08-27
CUST033993,Female,45,Kolkata,11,67704,Platinum,2024-01-25
CUST033994,Female,47,Bangalore,51,50761,Gold,2020-05-21
CUST033995,Male,32,Delhi,23,75380,Silver,2021-02-25
CUST033996,Female,38,Delhi,2,133039,Silver,2020-06-25
CUST033997,Female,29,Delhi,48,39204,Gold,2022-02-26
CUST033998,Female,67,Bangalore,49,80306,Silver,2022-04-06
CUST033999,Male,28,Kolkata,11,180858,Silver,2021-02-01
CUST034000,Female,56,Hyderabad,71,46802,Silver,2025-01-29
CUST034001,Male,23,Kolkata,40,180930,Silver,2022-02-15
CUST034002,Male,20,Mumbai,29,89628,Silver,2022-05-14
CUST034003,Female,58,Pune,26,49574,Gold,2023-11-17
CUST034004,Female,32,Hyderabad,39,158589,Silver,2023-04-09
CUST034005,Female,51,Bangalore,5,222727,Gold,2021-09-29
CUST034006,Male,21,Mumbai,49,95163,Gold,2021-09-09
CUST034007,Female,51,Delhi,22,186967,Silver,2021-11-10
CUST034008,Male,55,Delhi,67,80348,Silver,2023-05-26
CUST034009,Male,61,Pune,66,60800,Silver,2023-08-23
CUST034010,Female,56,Kolkata,54,192495,Gold,2021-06-17
CUST034011,Female,58,Bangalore,26,147039,Gold,2023-06-23
CUST034012,Female,23,Bangalore,20,238930,Silver,2024-10-23
CUST034013,Male,39,Delhi,3,28858,Silver,2021-09-30
CUST034014,Female,54,Delhi,9,92825,Silver,2024-09-12
CUST034015,Male,49,Pune,39,122708,Silver,2021-12-03
CUST034016,Female,45,Pune,48,119025,Silver,2021-04-14
CUST034017,Male,43,Pune,25,225242,Silver,2024-12-26
CUST034018,Female,21,Bangalore,26,145649,Gold,2021-12-17
CUST034019,Female,27,Bangalore,53,192455,Platinum,2023-05-13
CUST034020,Male,44,Kolkata,51,87907,Silver,2025-05-07
CUST034021,Male,37,Delhi,40,63027,Silver,2022-01-21
CUST034022,Female,53,Bangalore,59,217739,Silver,2022-08-09
CUST034023,Male,22,Chennai,4,186110,Silver,2020-09-10
CUST034024,Male,34,Mumbai,50,245863,Gold,2022-04-28
CUST034025,Male,67,Mumbai,65,94635,Platinum,2023-11-11
CUST034026,Male,49,Chennai,64,114227,Silver,2020-08-16
CUST034027,Female,52,Mumbai,15,81097,Gold,2024-09-06
CUST034028,Male,40,Chennai,4,79662,Gold,2023-09-10
CUST034029,Female,30,Hyderabad,31,99845,Gold,2021-07-10
CUST034030,Female,18,Mumbai,45,176379,Gold,2023-04-08
CUST034031,Female,48,Chennai,34,138160,Silver,2023-08-24
CUST034032,Male,36,Bangalore,60,97903,Silver,2022-03-15
CUST034033,Female,40,Hyderabad,9,66966,Silver,2023-05-17
CUST034034,Female,51,Chennai,22,168295,Silver,2023-08-06
CUST034035,Female,21,Pune,58,165739,Silver,2023-09-17
CUST034036,Female,65,Delhi,13,210782,Platinum,2022-07-22
CUST034037,Female,65,Bangalore,26,113341,Silver,2023-12-14
CUST034038,Male,66,Mumbai,23,149303,Silver,2022-06-28
CUST034039,Female,61,Pune,23,171231,Platinum,2021-09-17
CUST034040,Male,51,Pune,48,31427,Gold,2024-01-24
CUST034041,Female,47,Delhi,38,233672,Silver,2021-04-05
CUST034042,Female,27,Pune,70,239360,Gold,2023-09-16
CUST034043,Male,23,Mumbai,26,33099,Gold,2022-07-11
CUST034044,Male,29,Kolkata,10,21146,Gold,2024-02-11
CUST034045,Female,29,Hyderabad,27,156626,Silver,2022-06-03
CUST034046,Female,66,Pune,9,32747,Silver,2021-01-08
CUST034047,Female,35,Delhi,40,117076,Gold,2022-05-15
CUST034048,Female,53,Mumbai,47,221207,Silver,2021-07-08
CUST034049,Female,52,Kolkata,29,113443,Gold,2023-07-31
CUST034050,Male,42,Hyderabad,24,42482,Silver,2023-08-03
CUST034051,Female,66,Mumbai,28,208458,Platinum,2020-08-28
CUST034052,Female,58,Bangalore,50,232076,Gold,2022-03-10
CUST034053,Male,39,Kolkata,33,71557,Gold,2024-01-08
CUST034054,Male,47,Delhi,66,164449,Gold,2024-08-21
CUST034055,Female,61,Mumbai,45,21412,Gold,2020-11-10
CUST034056,Male,46,Delhi,19,66286,Gold,2022-08-13
CUST034057,Male,24,Bangalore,13,72536,Silver,2021-07-08
CUST034058,Male,65,Delhi,11,143247,Silver,2020-10-20
CUST034059,Female,57,Kolkata,29,94532,Gold,2024-03-06
CUST034060,Female,20,Hyderabad,56,168325,Silver,2021-11-06
CUST034061,Female,38,Chennai,5,70850,Platinum,2020-05-20
CUST034062,Male,62,Chennai,68,43183,Platinum,2023-06-21
CUST034063,Female,37,Mumbai,2,94376,Silver,2024-09-22
CUST034064,Female,26,Chennai,35,91061,Gold,2023-03-19
CUST034065,Male,58,Pune,7,152570,Gold,2022-09-10
CUST034066,Female,53,Hyderabad,26,86891,Platinum,2024-04-20
CUST034067,Male,31,Mumbai,57,209042,Gold,2025-05-01
CUST034068,Male,35,Chennai,49,96740,Gold,2023-06-16
CUST034069,Male,50,Delhi,60,247942,Platinum,2023-12-24
CUST034070,Male,68,Delhi,11,214839,Silver,2020-10-24
CUST034071,Female,19,Chennai,28,148865,Gold,2023-10-19
CUST034072,Female,54,Kolkata,9,165165,Silver,2024-11-09
CUST034073,Female,48,Delhi,34,93202,Silver,2021-06-06
CUST034074,Male,39,Bangalore,51,224116,Silver,2021-10-19
CUST034075,Female,63,Kolkata,66,159909,Gold,2020-07-19
CUST034076,Female,26,Mumbai,23,81871,Gold,2023-12-16
CUST034077,Male,37,Delhi,15,82630,Silver,2023-11-29
CUST034078,Male,37,Mumbai,58,176947,Gold,2025-05-09
CUST034079,Female,64,Delhi,12,91317,Gold,2021-07-04
CUST034080,Male,69,Kolkata,68,216579,Silver,2022-12-24
CUST034081,Female,18,Pune,71,216711,Gold,2024-10-25
CUST034082,Male,47,Bangalore,48,30425,Gold,2022-02-09
CUST034083,Male,36,Mumbai,51,122113,Gold,2023-03-08
CUST034084,Female,53,Hyderabad,4,73665,Platinum,2021-08-01
CUST034085,Male,31,Delhi,63,41919,Gold,2022-11-28
CUST034086,Male,18,Kolkata,28,145763,Platinum,2024-08-21
CUST034087,Male,22,Chennai,61,121596,Gold,2023-10-23
CUST034088,Female,27,Mumbai,47,56910,Silver,2020-10-20
CUST034089,Female,26,Chennai,17,83121,Platinum,2022-06-29
CUST034090,Female,66,Kolkata,43,56116,Gold,2022-07-18
CUST034091,Male,31,Mumbai,51,243992,Silver,2021-12-25
CUST034092,Male,56,Bangalore,26,190581,Silver,2021-09-15
CUST034093,Male,35,Chennai,64,195254,Gold,2020-12-05
CUST034094,Male,59,Pune,7,89579,Gold,2021-08-14
CUST034095,Female,42,Delhi,7,38361,Gold,2022-02-28
CUST034096,Female,53,Chennai,3,157148,Silver,2023-09-24
CUST034097,Male,48,Mumbai,33,78339,Silver,2023-11-02
CUST034098,Female,63,Chennai,47,199707,Silver,2022-08-29
CUST034099,Female,52,Hyderabad,12,80219,Gold,2021-02-19
CUST034100,Female,44,Delhi,22,62982,Platinum,2025-02-26
CUST034101,Male,39,Delhi,13,130827,Silver,2021-07-17
CUST034102,Female,28,Kolkata,6,160891,Silver,2023-03-02
CUST034103,Female,27,Delhi,51,202664,Silver,2022-05-12
CUST034104,Female,25,Mumbai,44,38427,Silver,2020-05-25
CUST034105,Female,58,Bangalore,2,100977,Silver,2023-12-26
CUST034106,Female,45,Mumbai,33,80752,Silver,2023-05-29
CUST034107,Male,40,Pune,58,62449,Gold,2023-11-21
CUST034108,Female,23,Delhi,4,143725,Silver,2020-12-22
CUST034109,Female,31,Hyderabad,47,171339,Silver,2021-12-01
CUST034110,Male,41,Pune,68,45119,Gold,2021-09-07
CUST034111,Female,26,Hyderabad,56,206065,Silver,2022-06-02
